,id,eventId,minute,second,teamId,x,y,expandedMinute,period,event_type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,relatedEventId,relatedPlayerId,blockedX,blockedY,goalMouthZ,goalMouthY,isShot,isGoal,cardType,match_id,playerName,match_string,team_name,team,Venue
63,2440374715.0,34,3,24.0,167,21.2,5.0,3,FirstHalf,Pass,Successful,"[{'PassEndY': '15.5'}, {'Zone': 'Back'}, {'StandingSave': True}, {'Length': '15.8'}, {'Angle': '2.7'}, {'PassEndX': '7.8'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passBack', 'passLeft', 'defensiveThird', 'pos']",True,69778,7.8,15.5,,,,,,,,,,1636165,Kyle Walker,Liverpool - Man City,Man City,Man City,Away
64,2440374771.0,35,3,26.0,167,8.5,13.8,3,FirstHalf,Pass,Successful,"[{'Angle': '0.4'}, {'PassEndX': '36.7'}, {'Chipped': True}, {'StandingSave': True}, {'Length': '32.6'}, {'PassEndY': '34.0'}, {'Longball': True}, {'Zone': 'Back'}]","['touches', 'passAccurate', 'passChipped', 'passLongBallAccurate', 'passForward', 'passLeft', 'midThird', 'pos']",True,313171,36.7,34.0,,,,,,,,,,1636165,Rúben Dias,Liverpool - Man City,Man City,Man City,Away
65,2440374779.0,36,3,28.0,167,38.7,34.6,3,FirstHalf,Aerial,Successful,"[{'Defensive': True}, {'OppositeRelatedEvent': '46'}, {'Zone': 'Back'}]","['duelAerialWon', 'defensiveDuel']",False,73084,,,,,,,,,,,,1636165,Kevin De Bruyne,Liverpool - Man City,Man City,Man City,Away
66,2440374767.0,46,3,28.0,26,61.3,65.4,3,FirstHalf,Aerial,Unsuccessful,"[{'OppositeRelatedEvent': '36'}, {'Zone': 'Center'}, {'Offensive': True}]","['duelAerialLost', 'offensiveDuel']",False,115916,,,,,,,,,,,,1636165,Fabinho,Liverpool - Man City,Liverpool,Liverpool,Home
67,2440507803.0,912,3,28.0,167,36.9,29.7,3,FirstHalf,Pass,Unsuccessful,"[{'Angle': '5.4'}, {'Length': '3.4'}, {'PassEndX': '39.0'}, {'Zone': 'Back'}, {'PassEndY': '25.9'}, {'HeadPass': True}]","['touches', 'passBackZoneInaccurate', 'passInaccurate', 'shortPassInaccurate', 'passHead', 'passForward', 'passRight', 'midThird', 'pos']",True,73084,39.0,25.9,,,,,,,,,,1636165,Kevin De Bruyne,Liverpool - Man City,Man City,Man City,Away
68,2440374775.0,47,3,28.0,26,59.3,64.9,3,FirstHalf,BallTouch,Successful,"[{'StandingSave': True}, {'Zone': 'Center'}]",['touches'],True,115916,,,,,,,,,,,,1636165,Fabinho,Liverpool - Man City,Liverpool,Liverpool,Home
69,2440374797.0,37,3,31.0,167,36.2,20.0,3,FirstHalf,Pass,Successful,"[{'HeadPass': True}, {'PassEndY': '36.3'}, {'PassEndX': '30.8'}, {'Zone': 'Back'}, {'Length': '12.5'}, {'Angle': '2.0'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passHead', 'passBack', 'passLeft', 'defensiveThird', 'pos']",True,104749,30.8,36.3,,,,,,,,,,1636165,Riyad Mahrez,Liverpool - Man City,Man City,Man City,Away
70,2440374815.0,38,3,31.0,167,30.8,36.3,3,FirstHalf,Pass,Successful,"[{'Angle': '6.2'}, {'PassEndX': '47.9'}, {'StandingSave': True}, {'Length': '18.0'}, {'Zone': 'Back'}, {'PassEndY': '33.6'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passForward', 'passRight', 'midThird', 'pos']",True,303139,47.9,33.6,,,,,,,,,,1636165,Rodri,Liverpool - Man City,Man City,Man City,Away
71,2440374821.0,39,3,34.0,167,57.5,32.7,3,FirstHalf,Pass,Unsuccessful,"[{'PassEndX': '67.5'}, {'StandingSave': True}, {'Angle': '0.1'}, {'PassEndY': '34.9'}, {'Length': '10.6'}, {'Zone': 'Center'}, {'Throughball': True}]","['touches', 'passInaccurate', 'shortPassInaccurate', 'passThroughBallInaccurate', 'passForward', 'passLeft', 'finalThird', 'pos']",True,73084,67.5,34.9,,,,,,,,,,1636165,Kevin De Bruyne,Liverpool - Man City,Man City,Man City,Away
72,2440374823.0,48,3,34.0,26,34.0,66.9,3,FirstHalf,Interception,Successful,"[{'StandingSave': True}, {'Zone': 'Back'}]","['touches', 'interceptionAll', 'interceptionWon']",True,95408,,,,,,,,,,,,1636165,Virgil van Dijk,Liverpool - Man City,Liverpool,Liverpool,Home
73,2440374869.0,41,3,38.0,167,63.0,27.3,3,FirstHalf,Foul,Successful,"[{'Zone': 'Center'}, {'Offensive': True}, {'Foul': True}, {'OppositeRelatedEvent': '49'}]","['touches', 'foulGiven']",True,73084,,,,,,,,,,,,1636165,Kevin De Bruyne,Liverpool - Man City,Man City,Man City,Away
74,2440374873.0,49,3,38.0,26,37.0,72.7,3,FirstHalf,Foul,Unsuccessful,"[{'OppositeRelatedEvent': '41'}, {'Foul': True}, {'Defensive': True}, {'StandingSave': True}, {'Zone': 'Back'}]",['foulCommitted'],False,74939,,,,,,,,,,,,1636165,Thiago,Liverpool - Man City,Liverpool,Liverpool,Home
75,2440375119.0,42,4,6.0,167,67.0,25.3,4,FirstHalf,Pass,Unsuccessful,"[{'FreekickTaken': True}, {'Longball': True}, {'Zone': 'Center'}, {'PassEndY': '64.6'}, {'PassEndX': '100.0'}, {'Chipped': True}, {'StandingSave': True}, {'Length': '44.7'}, {'Angle': '0.6'}]","['touches', 'passInaccurate', 'passChipped', 'passLongBallInaccurate', 'passFreekickInaccurate', 'passForward', 'passLeft', 'finalThird', 'pos']",True,73084,100.0,64.6,,,,,,,,,,1636165,Kevin De Bruyne,Liverpool - Man City,Man City,Man City,Away
76,2440375289.0,51,4,20.0,26,2.4,51.9,4,FirstHalf,Pass,Successful,"[{'Angle': '5.3'}, {'Length': '13.8'}, {'PassEndX': '10.1'}, {'GoalKick': True}, {'PassEndY': '35.4'}, {'Zone': 'Back'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passForward', 'passRight', 'defensiveThird', 'pos']",True,73399,10.1,35.4,,,,,,,,,,1636165,Adrián,Liverpool - Man City,Liverpool,Liverpool,Home
77,2440375309.0,52,4,21.0,26,10.4,35.4,4,FirstHalf,Pass,Successful,"[{'Angle': '1.6'}, {'StandingSave': True}, {'PassEndX': '9.8'}, {'Zone': 'Back'}, {'Length': '24.8'}, {'PassEndY': '71.8'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passBack', 'passLeft', 'defensiveThird', 'pos']",True,74341,9.8,71.8,,,,,,,,,,1636165,Joël Matip,Liverpool - Man City,Liverpool,Liverpool,Home
78,2440375325.0,53,4,24.0,26,9.8,72.7,4,FirstHalf,Pass,Successful,"[{'Zone': 'Back'}, {'StandingSave': True}, {'Angle': '1.7'}, {'Length': '13.6'}, {'PassEndX': '8.1'}, {'PassEndY': '92.6'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passBack', 'passLeft', 'defensiveThird', 'pos']",True,95408,8.1,92.6,,,,,,,,,,1636165,Virgil van Dijk,Liverpool - Man City,Liverpool,Liverpool,Home
79,2440375333.0,54,4,26.0,26,8.1,95.0,4,FirstHalf,Pass,Unsuccessful,"[{'Length': '4.7'}, {'Offensive': True}, {'Zone': 'Back'}, {'PassEndY': '94.1'}, {'PassEndX': '12.5'}, {'Chipped': True}, {'OppositeRelatedEvent': '44'}, {'Angle': '6.2'}, {'StandingSave': True}]","['touches', 'passBackZoneInaccurate', 'passInaccurate', 'shortPassInaccurate', 'passChipped', 'passForward', 'passRight', 'defensiveThird', 'pos']",True,115726,12.5,94.1,,,,,,,,,,1636165,Andrew Robertson,Liverpool - Man City,Liverpool,Liverpool,Home
80,2440375319.0,44,4,26.0,167,74.1,5.6,4,FirstHalf,BlockedPass,Successful,"[{'Defensive': True}, {'OppositeRelatedEvent': '54'}, {'Zone': 'Right'}]","['touches', 'outfielderBlockedPass']",True,104749,,,,,,,,,,,,1636165,Riyad Mahrez,Liverpool - Man City,Man City,Man City,Away
81,2440375475.0,56,4,42.0,26,17.2,100.0,4,FirstHalf,Pass,Unsuccessful,"[{'Angle': '6.0'}, {'Length': '20.3'}, {'PassEndX': '35.7'}, {'ThrowIn': True}, {'Zone': 'Back'}, {'PassEndY': '93.0'}]","['touches', 'throwIn', 'passForward', 'passRight', 'midThird']",True,115726,35.7,93.0,,,,,,,,,,1636165,Andrew Robertson,Liverpool - Man City,Liverpool,Liverpool,Home
82,2440375467.0,46,4,43.0,167,61.5,7.6,4,FirstHalf,Aerial,Successful,"[{'OppositeRelatedEvent': '57'}, {'Zone': 'Right'}, {'Offensive': True}]","['duelAerialWon', 'offensiveDuel']",False,313171,,,,,,,,,,,,1636165,Rúben Dias,Liverpool - Man City,Man City,Man City,Away
83,2440375483.0,57,4,43.0,26,38.5,92.4,4,FirstHalf,Aerial,Unsuccessful,"[{'OppositeRelatedEvent': '46'}, {'Defensive': True}, {'Zone': 'Back'}]","['duelAerialLost', 'defensiveDuel']",False,377168,,,,,,,,,,,,1636165,Luis Díaz,Liverpool - Man City,Liverpool,Liverpool,Home
84,2440375471.0,47,4,43.0,167,58.6,8.2,4,FirstHalf,Pass,Unsuccessful,"[{'PassEndX': '61.6'}, {'PassEndY': '7.1'}, {'Angle': '6.1'}, {'Zone': 'Right'}, {'Length': '3.2'}, {'HeadPass': True}]","['touches', 'passInaccurate', 'shortPassInaccurate', 'passHead', 'passForward', 'passRight', 'midThird', 'pos']",True,313171,61.6,7.1,,,,,,,,,,1636165,Rúben Dias,Liverpool - Man City,Man City,Man City,Away
85,2440375499.0,58,4,43.0,26,35.6,93.0,4,FirstHalf,BallTouch,Successful,"[{'Zone': 'Back'}, {'StandingSave': True}]",['touches'],True,377168,,,,,,,,,,,,1636165,Luis Díaz,Liverpool - Man City,Liverpool,Liverpool,Home
86,2440375515.0,48,4,45.0,167,60.1,14.0,4,FirstHalf,Pass,Successful,"[{'Length': '3.2'}, {'PassEndY': '12.8'}, {'Zone': 'Right'}, {'Angle': '6.0'}, {'PassEndX': '63.0'}, {'HeadPass': True}, {'StandingSave': True}]","['touches', 'passForwardZoneAccurate', 'passAccurate', 'shortPassAccurate', 'passHead', 'passForward', 'passRight', 'midThird', 'pos']",True,303139,63.0,12.8,,,,,,,,,,1636165,Rodri,Liverpool - Man City,Man City,Man City,Away
87,2440375523.0,49,4,46.0,167,63.1,12.8,4,FirstHalf,BallRecovery,Successful,[],['ballRecovery'],False,104749,,,,,,,,,,,,1636165,Riyad Mahrez,Liverpool - Man City,Man City,Man City,Away
88,2440375563.0,51,4,46.0,167,63.1,12.8,4,FirstHalf,Pass,Successful,"[{'Length': '11.2'}, {'Chipped': True}, {'Zone': 'Center'}, {'PassEndX': '67.3'}, {'StandingSave': True}, {'PassEndY': '28.0'}, {'Angle': '1.2'}]","['touches', 'passForwardZoneAccurate', 'passAccurate', 'shortPassAccurate', 'passChipped', 'successfulFinalThirdPasses', 'passForward', 'passLeft', 'finalThird', 'pos']",True,104749,67.3,28.0,,,,,,,,,,1636165,Riyad Mahrez,Liverpool - Man City,Man City,Man City,Away
89,2440375567.0,52,4,48.0,167,70.7,19.8,4,FirstHalf,Dispossessed,Successful,"[{'Zone': 'Right'}, {'OppositeRelatedEvent': '59'}, {'Offensive': True}]","['touches', 'dispossessed']",True,73084,,,,,,,,,,,,1636165,Kevin De Bruyne,Liverpool - Man City,Man City,Man City,Away
90,2440375577.0,59,4,49.0,26,29.3,80.2,4,FirstHalf,Tackle,Unsuccessful,"[{'StandingSave': True}, {'Defensive': True}, {'Zone': 'Back'}, {'OppositeRelatedEvent': '52'}]","['touches', 'tackleLost']",True,115916,,,,,,,,,,,,1636165,Fabinho,Liverpool - Man City,Liverpool,Liverpool,Home
91,2440512389.0,913,4,49.0,167,73.3,13.6,4,FirstHalf,BallTouch,Successful,"[{'StandingSave': True}, {'Zone': 'Right'}]",['touches'],True,73084,,,,,,,,,,,,1636165,Kevin De Bruyne,Liverpool - Man City,Man City,Man City,Away
92,2440375585.0,60,4,50.0,26,21.3,84.2,4,FirstHalf,BallRecovery,Successful,[],['ballRecovery'],False,115726,,,,,,,,,,,,1636165,Andrew Robertson,Liverpool - Man City,Liverpool,Liverpool,Home
93,2440375615.0,61,4,50.0,26,21.3,84.2,4,FirstHalf,Pass,Successful,"[{'Length': '4.7'}, {'PassEndY': '88.6'}, {'StandingSave': True}, {'Zone': 'Back'}, {'Angle': '0.7'}, {'PassEndX': '24.7'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passForward', 'passLeft', 'defensiveThird', 'pos']",True,115726,24.7,88.6,,,,,,,,,,1636165,Andrew Robertson,Liverpool - Man City,Liverpool,Liverpool,Home
94,2440375617.0,62,4,55.0,26,30.4,92.0,4,FirstHalf,Dispossessed,Successful,"[{'Defensive': True}, {'OppositeRelatedEvent': '53'}, {'Zone': 'Back'}]","['touches', 'dispossessed']",True,96182,,,,,,,,,,,,1636165,Roberto Firmino,Liverpool - Man City,Liverpool,Liverpool,Home
95,2440375619.0,53,4,55.0,167,69.6,8.0,4,FirstHalf,Tackle,Unsuccessful,"[{'Offensive': True}, {'OppositeRelatedEvent': '62'}, {'Zone': 'Right'}, {'StandingSave': True}]","['touches', 'tackleLost']",True,303139,,,,,,,,,,,,1636165,Rodri,Liverpool - Man City,Man City,Man City,Away
96,2440375633.0,63,4,56.0,26,33.0,92.6,4,FirstHalf,Foul,Successful,"[{'Foul': True}, {'Defensive': True}, {'OppositeRelatedEvent': '54'}, {'Zone': 'Back'}]","['touches', 'foulGiven']",True,96182,,,,,,,,,,,,1636165,Roberto Firmino,Liverpool - Man City,Liverpool,Liverpool,Home
97,2440375693.0,54,4,56.0,167,67.0,7.4,4,FirstHalf,Foul,Unsuccessful,"[{'Foul': True}, {'Zone': 'Right'}, {'OppositeRelatedEvent': '63'}, {'StandingSave': True}, {'Offensive': True}]",['foulCommitted'],False,303139,,,,,,,,,,,,1636165,Rodri,Liverpool - Man City,Man City,Man City,Away
98,2440375791.0,64,5,7.0,26,28.9,92.7,5,FirstHalf,Pass,Unsuccessful,"[{'FreekickTaken': True}, {'Longball': True}, {'PassEndY': '41.6'}, {'Zone': 'Center'}, {'Chipped': True}, {'Angle': '5.8'}, {'PassEndX': '87.7'}, {'StandingSave': True}, {'Length': '70.8'}]","['touches', 'passInaccurate', 'passChipped', 'passLongBallInaccurate', 'passFreekickInaccurate', 'passForward', 'passRight', 'finalThird', 'pos']",True,115726,87.7,41.6,,,,,,,,,,1636165,Andrew Robertson,Liverpool - Man City,Liverpool,Liverpool,Home
99,2440376125.0,66,5,9.0,167,13.6,59.7,5,FirstHalf,Interception,Successful,"[{'StandingSave': True}, {'Zone': 'Back'}]","['touches', 'interceptionAll', 'interceptionIntheBox', 'interceptionWon']",True,128967,,,,,,,,,,,,1636165,João Cancelo,Liverpool - Man City,Man City,Man City,Away
100,2440375793.0,55,5,10.0,167,13.6,54.3,5,FirstHalf,BallTouch,Successful,"[{'Zone': 'Back'}, {'StandingSave': True}]",['touches'],True,122945,,,,,,,,,,,,1636165,Nathan Aké,Liverpool - Man City,Man City,Man City,Away
101,2440375797.0,56,5,13.0,167,13.2,69.9,5,FirstHalf,BallRecovery,Successful,[],['ballRecovery'],False,128967,,,,,,,,,,,,1636165,João Cancelo,Liverpool - Man City,Man City,Man City,Away
102,2440375807.0,57,5,14.0,167,13.3,74.5,5,FirstHalf,Pass,Unsuccessful,"[{'Length': '9.3'}, {'StandingSave': True}, {'Angle': '0.4'}, {'Zone': 'Back'}, {'PassEndY': '79.7'}, {'Chipped': True}, {'PassEndX': '21.5'}]","['touches', 'passBackZoneInaccurate', 'passInaccurate', 'shortPassInaccurate', 'passChipped', 'passForward', 'passLeft', 'defensiveThird', 'pos']",True,128967,21.5,79.7,,,,,,,,,,1636165,João Cancelo,Liverpool - Man City,Man City,Man City,Away
103,2440375821.0,65,5,14.0,26,79.4,8.8,5,FirstHalf,Interception,Successful,"[{'Head': True}, {'Zone': 'Right'}, {'StandingSave': True}]","['touches', 'interceptionAll', 'interceptionWon']",True,318871,,,,,,,,,,,,1636165,Trent Alexander-Arnold,Liverpool - Man City,Liverpool,Liverpool,Home
104,2440375891.0,59,5,21.0,167,13.2,100.0,5,FirstHalf,Pass,Successful,"[{'PassEndY': '91.8'}, {'ThrowIn': True}, {'Angle': '5.6'}, {'PassEndX': '20.6'}, {'Zone': 'Back'}, {'Length': '10.3'}]","['touches', 'throwIn', 'passForward', 'passRight', 'defensiveThird']",True,128967,20.6,91.8,,,,,,,,,,1636165,João Cancelo,Liverpool - Man City,Man City,Man City,Away
105,2440375897.0,60,5,22.0,167,20.6,91.8,5,FirstHalf,Pass,Successful,"[{'Angle': '2.6'}, {'Length': '5.4'}, {'Zone': 'Back'}, {'PassEndX': '16.2'}, {'StandingSave': True}, {'PassEndY': '96.0'}, {'LayOff': True}]","['touches', 'passAccurate', 'shortPassAccurate', 'passBack', 'passLeft', 'defensiveThird', 'pos']",True,136741,16.2,96.0,,,,,,,,,,1636165,Bernardo Silva,Liverpool - Man City,Man City,Man City,Away
106,2440375923.0,61,5,23.0,167,16.2,96.0,5,FirstHalf,Pass,Unsuccessful,"[{'StandingSave': True}, {'Zone': 'Back'}, {'Chipped': True}, {'Length': '33.8'}, {'Longball': True}, {'PassEndX': '46.1'}, {'PassEndY': '77.6'}, {'Angle': '5.9'}]","['touches', 'passBackZoneInaccurate', 'passInaccurate', 'passChipped', 'passLongBallInaccurate', 'passForward', 'passRight', 'midThird', 'pos']",True,128967,46.1,77.6,,,,,,,,,,1636165,João Cancelo,Liverpool - Man City,Man City,Man City,Away
107,2440375959.0,67,5,26.0,26,55.9,17.7,5,FirstHalf,Pass,Unsuccessful,"[{'PassEndY': '7.1'}, {'HeadPass': True}, {'Angle': '5.8'}, {'Zone': 'Right'}, {'PassEndX': '69.8'}, {'Length': '16.3'}]","['touches', 'passInaccurate', 'shortPassInaccurate', 'passHead', 'passForward', 'passRight', 'finalThird', 'pos']",True,74341,69.8,7.1,,,,,,,,,,1636165,Joël Matip,Liverpool - Man City,Liverpool,Liverpool,Home
108,2440375981.0,62,5,30.0,167,25.7,92.6,5,FirstHalf,Pass,Successful,"[{'Zone': 'Back'}, {'Angle': '0.1'}, {'Length': '4.7'}, {'PassEndY': '93.3'}, {'StandingSave': True}, {'HeadPass': True}, {'PassEndX': '30.2'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passHead', 'passForward', 'passLeft', 'defensiveThird', 'pos']",True,128967,30.2,93.3,,,,,,,,,,1636165,João Cancelo,Liverpool - Man City,Man City,Man City,Away
109,2440375997.0,63,5,31.0,167,30.2,93.3,5,FirstHalf,Pass,Successful,"[{'Length': '10.2'}, {'PassEndY': '91.2'}, {'PassEndX': '20.6'}, {'StandingSave': True}, {'Chipped': True}, {'Angle': '3.3'}, {'Zone': 'Back'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passChipped', 'passBack', 'passRight', 'defensiveThird', 'pos']",True,136741,20.6,91.2,,,,,,,,,,1636165,Bernardo Silva,Liverpool - Man City,Man City,Man City,Away
110,2440376007.0,64,5,33.0,167,20.6,90.3,5,FirstHalf,Pass,Unsuccessful,"[{'Chipped': True}, {'Zone': 'Back'}, {'StandingSave': True}, {'Length': '14.6'}, {'PassEndY': '100.0'}, {'PassEndX': '32.3'}, {'Angle': '0.6'}]","['touches', 'passBackZoneInaccurate', 'passInaccurate', 'shortPassInaccurate', 'passChipped', 'passForward', 'passLeft', 'defensiveThird', 'pos']",True,128967,32.3,100.0,,,,,,,,,,1636165,João Cancelo,Liverpool - Man City,Man City,Man City,Away
111,2440376121.0,69,5,43.0,26,55.9,0.0,5,FirstHalf,Pass,Successful,"[{'PassEndX': '34.2'}, {'Length': '25.9'}, {'PassEndY': '16.1'}, {'Zone': 'Back'}, {'ThrowIn': True}, {'Longball': True}, {'Angle': '2.6'}]","['touches', 'throwIn', 'passBack', 'passLeft', 'midThird']",True,318871,34.2,16.1,,,,,,,,,,1636165,Trent Alexander-Arnold,Liverpool - Man City,Liverpool,Liverpool,Home
112,2440376131.0,70,5,43.0,26,34.8,19.1,5,FirstHalf,Pass,Successful,"[{'PassEndY': '56.4'}, {'PassEndX': '26.6'}, {'Angle': '1.9'}, {'StandingSave': True}, {'Zone': 'Back'}, {'Length': '26.8'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passBack', 'passLeft', 'defensiveThird', 'pos']",True,74341,26.6,56.4,,,,,,,,,,1636165,Joël Matip,Liverpool - Man City,Liverpool,Liverpool,Home
113,2440376195.0,71,5,45.0,26,26.6,56.4,5,FirstHalf,Pass,Successful,"[{'StandingSave': True}, {'Length': '19.5'}, {'Angle': '3.5'}, {'PassEndX': '9.0'}, {'Zone': 'Back'}, {'PassEndY': '47.3'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passBack', 'passRight', 'defensiveThird', 'pos']",True,95408,9.0,47.3,,,,,,,,,,1636165,Virgil van Dijk,Liverpool - Man City,Liverpool,Liverpool,Home
114,2440376227.0,72,5,49.0,26,9.0,47.3,5,FirstHalf,Pass,Successful,"[{'StandingSave': True}, {'PassEndY': '10.7'}, {'Zone': 'Back'}, {'PassEndX': '24.5'}, {'Angle': '5.3'}, {'Length': '29.7'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passForward', 'passRight', 'defensiveThird', 'pos']",True,73399,24.5,10.7,,,,,,,,,,1636165,Adrián,Liverpool - Man City,Liverpool,Liverpool,Home
115,2440376253.0,73,5,53.0,26,25.4,10.0,5,FirstHalf,Pass,Successful,"[{'Angle': '0.1'}, {'Zone': 'Back'}, {'Length': '15.1'}, {'PassEndX': '39.8'}, {'StandingSave': True}, {'PassEndY': '11.4'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passForward', 'passLeft', 'midThird', 'pos']",True,74341,39.8,11.4,,,,,,,,,,1636165,Joël Matip,Liverpool - Man City,Liverpool,Liverpool,Home
116,2440376269.0,74,5,54.0,26,41.0,11.9,5,FirstHalf,Pass,Unsuccessful,"[{'StandingSave': True}, {'Zone': 'Right'}, {'PassEndY': '11.6'}, {'Angle': '6.3'}, {'Length': '18.7'}, {'PassEndX': '58.8'}]","['touches', 'passInaccurate', 'shortPassInaccurate', 'passForward', 'passRight', 'midThird', 'pos']",True,68659,58.8,11.6,,,,,,,,,,1636165,Jordan Henderson,Liverpool - Man City,Liverpool,Liverpool,Home
117,2440376287.0,67,5,55.0,167,41.5,83.9,5,FirstHalf,BallRecovery,Successful,[],['ballRecovery'],False,128967,,,,,,,,,,,,1636165,João Cancelo,Liverpool - Man City,Man City,Man City,Away
118,2440376317.0,68,5,55.0,167,41.5,83.9,5,FirstHalf,Pass,Successful,"[{'Zone': 'Back'}, {'PassEndY': '90.6'}, {'Angle': '0.6'}, {'StandingSave': True}, {'PassEndX': '47.7'}, {'Length': '7.9'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passForward', 'passLeft', 'midThird', 'pos']",True,128967,47.7,90.6,,,,,,,,,,1636165,João Cancelo,Liverpool - Man City,Man City,Man City,Away
119,2440376337.0,69,5,57.0,167,46.2,87.8,5,FirstHalf,TakeOn,Successful,"[{'StandingSave': True}, {'OppositeRelatedEvent': '75'}, {'Zone': 'Back'}, {'Offensive': True}]","['touches', 'dribbleWon']",True,113069,,,,,,,,,,,,1636165,Jack Grealish,Liverpool - Man City,Man City,Man City,Away
120,2440376307.0,75,5,57.0,26,53.8,12.2,5,FirstHalf,Challenge,Unsuccessful,"[{'Defensive': True}, {'OppositeRelatedEvent': '69'}, {'Zone': 'Right'}]",['challengeLost'],False,96182,,,,,,,,,,,,1636165,Roberto Firmino,Liverpool - Man City,Liverpool,Liverpool,Home
121,2440376343.0,70,5,58.0,167,59.3,87.5,5,FirstHalf,BallTouch,Successful,"[{'StandingSave': True}, {'Zone': 'Left'}]",['touches'],True,113069,,,,,,,,,,,,1636165,Jack Grealish,Liverpool - Man City,Man City,Man City,Away
122,2440376361.0,71,6,0.0,167,60.6,88.7,6,FirstHalf,Pass,Unsuccessful,"[{'Zone': 'Left'}, {'PassEndY': '79.1'}, {'StandingSave': True}, {'Angle': '5.1'}, {'Length': '7.1'}, {'PassEndX': '63.3'}]","['touches', 'passInaccurate', 'shortPassInaccurate', 'passForward', 'passRight', 'midThird', 'pos']",True,136741,63.3,79.1,,,,,,,,,,1636165,Bernardo Silva,Liverpool - Man City,Man City,Man City,Away
123,2440376365.0,76,6,1.0,26,33.7,17.0,6,FirstHalf,BallRecovery,Successful,[],['ballRecovery'],False,318871,,,,,,,,,,,,1636165,Trent Alexander-Arnold,Liverpool - Man City,Liverpool,Liverpool,Home
124,2440376373.0,77,6,2.0,26,33.7,17.0,6,FirstHalf,Pass,Successful,"[{'Zone': 'Back'}, {'StandingSave': True}, {'Angle': '0.7'}, {'Length': '4.3'}, {'PassEndX': '36.9'}, {'PassEndY': '20.9'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passForward', 'passLeft', 'midThird', 'pos']",True,318871,36.9,20.9,,,,,,,,,,1636165,Trent Alexander-Arnold,Liverpool - Man City,Liverpool,Liverpool,Home
125,2440376419.0,78,6,2.0,26,36.9,20.9,6,FirstHalf,Pass,Successful,"[{'Zone': 'Back'}, {'StandingSave': True}, {'Length': '10.2'}, {'PassEndX': '38.4'}, {'PassEndY': '6.1'}, {'Angle': '4.9'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passForward', 'passRight', 'midThird', 'pos']",True,74939,38.4,6.1,,,,,,,,,,1636165,Thiago,Liverpool - Man City,Liverpool,Liverpool,Home
