minute,second,h_a,x,y,type,outcomeType,playerName,endX,endY,Setpiece,xT,team,country,competition,season
62,32,a,46,42.5,Pass,Successful,Éder Militão,55.8,24.3,FALSE,0.002086532783,Real Madrid,Europe,Champions-League,2022-2023
62,34,a,55.8,24.3,Pass,Successful,Daniel Carvajal,70.7,21.6,FALSE,0.007068378405,Real Madrid,Europe,Champions-League,2022-2023
62,36,a,71.2,21.6,Pass,Successful,Luka Modric,73.8,11.6,FALSE,0.0002679618794,Real Madrid,Europe,Champions-League,2022-2023
62,37.5,a,73.8,11.6,carry,Successful,Rodrygo,75.9,14.7,FALSE,0.00209781746,Real Madrid,Europe,Champions-League,2022-2023
62,39,a,75.9,14.7,Pass,Successful,Rodrygo,97.6,71.6,FALSE,0.03354828465,Real Madrid,Europe,Champions-League,2022-2023
62,41,a,97.6,71.6,carry,Successful,Karim Benzema,98.5,76.6,FALSE,-0.007042949029,Real Madrid,Europe,Champions-League,2022-2023
62,43,a,98.5,76.6,Pass,Successful,Karim Benzema,89.9,93.9,FALSE,-0.01741819486,Real Madrid,Europe,Champions-League,2022-2023
62,45.5,a,89.9,93.9,carry,Successful,Vinícius Júnior,79.3,70.8,FALSE,-0.006729859354,Real Madrid,Europe,Champions-League,2022-2023
62,48,a,79.3,70.8,Pass,Unsuccessful,Vinícius Júnior,78.3,59.3,FALSE,,Real Madrid,Europe,Champions-League,2022-2023
62,50,h,22,39.7,BallTouch,Unsuccessful,Stefan Bajcetic,,,FALSE,,Liverpool,Europe,Champions-League,2022-2023
62,51,a,69.9,61.2,MissedShots,Successful,Antonio Rüdiger,,,FALSE,,Real Madrid,Europe,Champions-League,2022-2023
63,14,h,0,0,SubstitutionOff,Successful,Cody Gakpo,,,FALSE,,Liverpool,Europe,Champions-League,2022-2023
63,14,h,0,0,SubstitutionOn,Successful,Roberto Firmino,,,FALSE,,Liverpool,Europe,Champions-League,2022-2023
63,20,h,0,0,SubstitutionOn,Successful,Diogo Jota,,,FALSE,,Liverpool,Europe,Champions-League,2022-2023
63,20,h,0,0,SubstitutionOff,Successful,Darwin Núñez,,,FALSE,,Liverpool,Europe,Champions-League,2022-2023
63,21,h,3.7,50.3,Pass,Successful,Alisson,13.9,66.6,FALSE,0.0005636368429,Liverpool,Europe,Champions-League,2022-2023
63,22.5,h,13.9,66.6,carry,Successful,Virgil van Dijk,14.7,61.8,FALSE,0.0003129288089,Liverpool,Europe,Champions-League,2022-2023
63,24,h,14.7,61.8,Pass,Successful,Virgil van Dijk,14.4,42.4,FALSE,0.0002998278246,Liverpool,Europe,Champions-League,2022-2023
63,26,h,14.9,41.2,Pass,Successful,Joe Gomez,26.1,41.9,FALSE,0.0003960132914,Liverpool,Europe,Champions-League,2022-2023
63,28,h,26,42.8,Pass,Successful,Fabinho,30.8,53.3,FALSE,0.0007107534994,Liverpool,Europe,Champions-League,2022-2023
63,29,h,30.8,53.3,Pass,Successful,Stefan Bajcetic,51.3,23.7,FALSE,0.004020742649,Liverpool,Europe,Champions-League,2022-2023
63,32.5,h,51.3,23.7,carry,Successful,Jordan Henderson,55.5,10.4,FALSE,0.00003660756087,Liverpool,Europe,Champions-League,2022-2023
63,36,h,55.5,10.4,Pass,Successful,Jordan Henderson,44.9,8.9,FALSE,-0.003009081657,Liverpool,Europe,Champions-League,2022-2023
63,38.5,h,44.9,8.9,carry,Successful,Trent Alexander-Arnold,49.9,11.8,FALSE,0.001574433377,Liverpool,Europe,Champions-League,2022-2023
63,41,h,49.9,11.8,Foul,Successful,Trent Alexander-Arnold,,,FALSE,,Liverpool,Europe,Champions-League,2022-2023
63,41,a,50.1,88.2,Foul,Unsuccessful,Vinícius Júnior,,,FALSE,,Real Madrid,Europe,Champions-League,2022-2023
63,45,h,48.9,17.4,Pass,Successful,Trent Alexander-Arnold,57,32.8,TRUE,0.00320088203,Liverpool,Europe,Champions-League,2022-2023
63,47.5,h,57,32.8,carry,Successful,Diogo Jota,64,29.7,FALSE,0.00243034504,Liverpool,Europe,Champions-League,2022-2023
63,50,h,64,29.7,Pass,Successful,Diogo Jota,57.4,39.8,FALSE,-0.002156697098,Liverpool,Europe,Champions-League,2022-2023
63,52.5,h,57.4,39.8,carry,Successful,Fabinho,60.9,45.7,FALSE,0.001379072138,Liverpool,Europe,Champions-League,2022-2023
63,55,h,60.9,45.7,Pass,Successful,Fabinho,57.6,79.7,FALSE,-0.002119190899,Liverpool,Europe,Champions-League,2022-2023
63,56,h,57.6,79.7,Pass,Successful,Stefan Bajcetic,63.9,92.4,FALSE,0.0009827669576,Liverpool,Europe,Champions-League,2022-2023
63,58,h,63.1,92.4,Pass,Successful,Andrew Robertson,57.6,80.5,FALSE,-0.0006503740746,Liverpool,Europe,Champions-League,2022-2023
63,59,h,57.6,80.5,carry,Successful,Stefan Bajcetic,58.5,70.9,FALSE,0.0008097394616,Liverpool,Europe,Champions-League,2022-2023
64,0,h,58.5,70.9,Pass,Successful,Stefan Bajcetic,62.3,57.5,FALSE,0.001807704894,Liverpool,Europe,Champions-League,2022-2023
64,1,h,62.3,57.5,carry,Successful,Fabinho,62.5,62,FALSE,-0.0001411641263,Liverpool,Europe,Champions-League,2022-2023
64,2,h,62.5,62,Pass,Successful,Fabinho,85.7,89.3,FALSE,0.01539043944,Liverpool,Europe,Champions-League,2022-2023
64,6,h,84.9,89.7,Pass,Successful,Andrew Robertson,72.2,81.8,FALSE,-0.009292952449,Liverpool,Europe,Champions-League,2022-2023
64,7,h,72.2,81.8,carry,Successful,Stefan Bajcetic,68.6,73.5,FALSE,-0.002046386422,Liverpool,Europe,Champions-League,2022-2023
64,8,h,68.6,73.5,Pass,Successful,Stefan Bajcetic,68.5,60.6,FALSE,0.00001950961351,Liverpool,Europe,Champions-League,2022-2023
64,9,h,68.5,60.6,carry,Successful,Fabinho,69.6,55.4,FALSE,0.0005025604464,Liverpool,Europe,Champions-League,2022-2023
64,10,h,69.6,55.4,Pass,Successful,Fabinho,72.9,46.1,FALSE,0.003433447658,Liverpool,Europe,Champions-League,2022-2023
64,12,h,72.9,46.1,Pass,Unsuccessful,Mohamed Salah,81.6,53.9,FALSE,,Liverpool,Europe,Champions-League,2022-2023
64,13,a,20.4,42.8,Interception,Successful,Éder Militão,,,FALSE,,Real Madrid,Europe,Champions-League,2022-2023
64,14,a,26.5,38.8,BallRecovery,Successful,Luka Modric,,,FALSE,,Real Madrid,Europe,Champions-League,2022-2023
64,15,a,25.4,45.1,Pass,Unsuccessful,Luka Modric,38.3,71.7,FALSE,,Real Madrid,Europe,Champions-League,2022-2023
64,16,h,61.1,28.8,Interception,Successful,Joe Gomez,,,FALSE,,Liverpool,Europe,Champions-League,2022-2023
64,18,h,70.2,21.2,BallRecovery,Successful,Trent Alexander-Arnold,,,FALSE,,Liverpool,Europe,Champions-League,2022-2023
64,19,h,72.8,16.4,Pass,Unsuccessful,Trent Alexander-Arnold,91.4,56.4,FALSE,,Liverpool,Europe,Champions-League,2022-2023
64,21,a,12.1,45.4,Clearance,Successful,Daniel Carvajal,0,39.6,FALSE,,Real Madrid,Europe,Champions-League,2022-2023
64,22,h,96.2,58.4,CornerAwarded,Successful,Trent Alexander-Arnold,,,FALSE,,Liverpool,Europe,Champions-League,2022-2023
64,22,a,3.8,41.6,CornerAwarded,Unsuccessful,Daniel Carvajal,,,FALSE,,Real Madrid,Europe,Champions-League,2022-2023
64,50,h,99.5,99.5,Pass,Unsuccessful,Andrew Robertson,88,50.9,TRUE,,Liverpool,Europe,Champions-League,2022-2023
64,51,a,14,47.1,Clearance,Successful,Nacho,28.3,49.2,FALSE,,Real Madrid,Europe,Champions-League,2022-2023
64,54,h,71.2,51.9,BallTouch,Successful,Jordan Henderson,,,FALSE,,Liverpool,Europe,Champions-League,2022-2023
64,55,h,71.1,49.3,MissedShots,Successful,Stefan Bajcetic,,,FALSE,,Liverpool,Europe,Champions-League,2022-2023
65,10,a,3.7,53.6,Pass,Successful,Thibaut Courtois,20.1,10.4,FALSE,-0.0006928375009,Real Madrid,Europe,Champions-League,2022-2023
65,11,a,20.1,10.4,carry,Successful,Daniel Carvajal,25.6,4.4,FALSE,0.0004945459543,Real Madrid,Europe,Champions-League,2022-2023
65,12,a,25.6,4.4,Pass,Successful,Daniel Carvajal,36,30.3,FALSE,0.003161038859,Real Madrid,Europe,Champions-League,2022-2023
65,17,a,36.8,30,Pass,Successful,Karim Benzema,36,24.5,FALSE,-0.0003893362563,Real Madrid,Europe,Champions-League,2022-2023
65,18,a,36,24.5,carry,Successful,Eduardo Camavinga,42.7,27.4,FALSE,0.001423425108,Real Madrid,Europe,Champions-League,2022-2023
65,19,a,42.7,27.4,Pass,Unsuccessful,Eduardo Camavinga,71.5,24.8,FALSE,,Real Madrid,Europe,Champions-League,2022-2023
65,20,h,28.7,76.6,BallRecovery,Successful,Andrew Robertson,,,FALSE,,Liverpool,Europe,Champions-League,2022-2023
65,23,h,26.8,71.4,Pass,Successful,Andrew Robertson,46.8,56.7,FALSE,0.004392982158,Liverpool,Europe,Champions-League,2022-2023
65,25.5,h,46.8,56.7,carry,Successful,Fabinho,49.9,49.9,FALSE,0.0007830494047,Liverpool,Europe,Champions-League,2022-2023
65,28,h,49.9,49.9,Pass,Successful,Fabinho,59.5,29.2,FALSE,0.002502637996,Liverpool,Europe,Champions-League,2022-2023
65,30,h,59.5,29.2,carry,Successful,Trent Alexander-Arnold,60.4,41.5,FALSE,0.0007726994223,Liverpool,Europe,Champions-League,2022-2023
65,32,h,60.4,41.5,Pass,Successful,Trent Alexander-Arnold,61.4,54,FALSE,0.0004537676263,Liverpool,Europe,Champions-League,2022-2023
65,33,h,61.4,54,carry,Successful,Fabinho,63.1,60.6,FALSE,0.0004985539376,Liverpool,Europe,Champions-League,2022-2023
65,34,h,63.1,60.6,Pass,Successful,Fabinho,69.6,61.4,FALSE,0.003284712953,Liverpool,Europe,Champions-League,2022-2023
65,34.5,h,69.6,61.4,carry,Successful,Diogo Jota,72.8,62,FALSE,0.002585535683,Liverpool,Europe,Champions-League,2022-2023
65,35,h,72.8,62,TakeOn,Unsuccessful,Diogo Jota,,,FALSE,,Liverpool,Europe,Champions-League,2022-2023
65,35,a,27.2,38,Tackle,Successful,Daniel Carvajal,,,FALSE,,Real Madrid,Europe,Champions-League,2022-2023
65,39,a,27.4,44.2,BallRecovery,Successful,Eduardo Camavinga,,,FALSE,,Real Madrid,Europe,Champions-League,2022-2023
65,39,a,27.4,44.2,Pass,Successful,Eduardo Camavinga,18.4,52.3,FALSE,-0.0007108532132,Real Madrid,Europe,Champions-League,2022-2023
65,40,a,18.4,52.3,Pass,Successful,Antonio Rüdiger,3.8,51.5,FALSE,-0.0009466925976,Real Madrid,Europe,Champions-League,2022-2023
65,42,a,3.8,51.5,Pass,Unsuccessful,Thibaut Courtois,63.1,55.4,FALSE,,Real Madrid,Europe,Champions-League,2022-2023
65,45,h,35.9,52.2,Pass,Successful,Virgil van Dijk,46.9,19.5,FALSE,0.001797004772,Liverpool,Europe,Champions-League,2022-2023
65,48,h,46.9,19.5,BallRecovery,Successful,Joe Gomez,,,FALSE,,Liverpool,Europe,Champions-League,2022-2023
65,49,h,46.9,19.5,Pass,Successful,Joe Gomez,57.9,14.6,FALSE,0.00267757612,Liverpool,Europe,Champions-League,2022-2023
65,50,h,57.9,14.6,Pass,Successful,Trent Alexander-Arnold,73.2,14,FALSE,0.007807044039,Liverpool,Europe,Champions-League,2022-2023
65,51,h,73.2,14,Pass,Unsuccessful,Mohamed Salah,69.6,21.6,FALSE,,Liverpool,Europe,Champions-League,2022-2023
65,52,a,29.7,83,Clearance,Successful,Federico Valverde,21.4,100,FALSE,,Real Madrid,Europe,Champions-League,2022-2023
65,57,h,80.9,0,Pass,Successful,Trent Alexander-Arnold,71.1,40.1,FALSE,-0.004843464071,Liverpool,Europe,Champions-League,2022-2023
66,0,h,71.1,40.1,BallTouch,Unsuccessful,Fabinho,,,FALSE,,Liverpool,Europe,Champions-League,2022-2023
66,2,h,63.8,41.8,Challenge,Unsuccessful,Fabinho,,,FALSE,,Liverpool,Europe,Champions-League,2022-2023
66,2,a,36.2,58.2,TakeOn,Successful,Luka Modric,,,FALSE,,Real Madrid,Europe,Champions-League,2022-2023
66,3,a,43.3,59.5,BallRecovery,Successful,Luka Modric,,,FALSE,,Real Madrid,Europe,Champions-League,2022-2023
66,4,h,46,43.4,Challenge,Unsuccessful,Stefan Bajcetic,,,FALSE,,Liverpool,Europe,Champions-League,2022-2023
66,4,a,54,56.6,TakeOn,Successful,Luka Modric,,,FALSE,,Real Madrid,Europe,Champions-League,2022-2023
