,id,eventId,minute,second,teamId,x,y,expandedMinute,matchPeriod,event_type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,relatedEventId,relatedPlayerId,blockedX,blockedY,goalMouthZ,goalMouthY,isShot,isGoal,cardType,pass_recipient,matchID,match_string,team_name
73,2509531243,968,3,48,26,40.4,64.3,3,FirstHalf,Pass,Successful,"[{'Zone': 'Back'}, {'Length': '13.3'}, {'PassEndY': '80.1'}, {'PassEndX': '47.8'}, {'Angle': '0.9'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passForward', 'passLeft', 'midThird', 'pos']",TRUE,68659,47.8,80.1,,,,,,,,,,444540,1640948,Newcastle - Liverpool,Liverpool
74,2509374249,44,3,53,26,48.4,77.1,3,FirstHalf,Pass,Successful,"[{'Angle': '0.6'}, {'Length': '18.4'}, {'PassEndX': '62.8'}, {'Zone': 'Left'}, {'PassEndY': '92.5'}]","['touches', 'passForwardZoneAccurate', 'passAccurate', 'shortPassAccurate', 'passForward', 'passLeft', 'midThird', 'pos']",TRUE,444540,62.8,92.5,,,,,,,,,,400828,1640948,Newcastle - Liverpool,Liverpool
75,2509374257,45,3,55,26,72.8,81.6,3,FirstHalf,TakeOn,Unsuccessful,"[{'Zone': 'Left'}, {'OppositeRelatedEvent': '39'}, {'Offensive': True}]","['touches', 'dribbleLost']",TRUE,400828,,,,,,,,,,,,342811,1640948,Newcastle - Liverpool,Liverpool
76,2509374295,39,3,55,23,27.2,18.4,3,FirstHalf,Tackle,Successful,"[{'OppositeRelatedEvent': '45'}, {'Zone': 'Back'}, {'Defensive': True}]","['touches', 'tackleWon']",TRUE,342811,,,,,,,,,,,,105720,1640948,Newcastle - Liverpool,Newcastle
77,2509374315,40,3,58,23,7.1,36.1,3,FirstHalf,KeeperPickup,Successful,[],['ballRecovery'],FALSE,105720,,,,,,,,,,,,105720,1640948,Newcastle - Liverpool,Newcastle
78,2509374397,41,4,2,23,14.7,44,4,FirstHalf,Pass,Successful,"[{'Length': '12.1'}, {'PassEndY': '61.7'}, {'PassEndX': '13.7'}, {'KeeperThrow': True}, {'Angle': '1.7'}, {'Zone': 'Back'}]","['touches', 'passBack', 'passLeft', 'defensiveThird', 'pos']",TRUE,105720,13.7,61.7,,,,,,,,,,379732,1640948,Newcastle - Liverpool,Newcastle
79,2509374437,42,4,6,23,17.8,62.9,4,FirstHalf,Pass,Successful,"[{'Zone': 'Back'}, {'Angle': '4.8'}, {'PassEndX': '19.1'}, {'Length': '24.0'}, {'PassEndY': '27.7'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passForward', 'passRight', 'defensiveThird', 'pos']",TRUE,379732,19.1,27.7,,,,,,,,,,82726,1640948,Newcastle - Liverpool,Newcastle
80,2509374523,43,4,10,23,19.3,28,4,FirstHalf,Pass,Successful,"[{'Angle': '1.5'}, {'PassEndY': '64.8'}, {'Length': '25.2'}, {'Zone': 'Back'}, {'PassEndX': '21.8'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passForward', 'passLeft', 'defensiveThird', 'pos']",TRUE,82726,21.8,64.8,,,,,,,,,,379732,1640948,Newcastle - Liverpool,Newcastle
81,2509374595,44,4,16,23,22.7,61.4,4,FirstHalf,Pass,Successful,"[{'PassEndY': '30.8'}, {'Length': '21.0'}, {'PassEndX': '25.7'}, {'Zone': 'Back'}, {'Angle': '4.9'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passForward', 'passRight', 'defensiveThird', 'pos']",TRUE,379732,25.7,30.8,,,,,,,,,,82726,1640948,Newcastle - Liverpool,Newcastle
82,2509374621,45,4,20,23,31.9,33.1,4,FirstHalf,Pass,Unsuccessful,"[{'PassEndX': '74.4'}, {'Chipped': True}, {'Zone': 'Left'}, {'Longball': True}, {'Angle': '0.6'}, {'PassEndY': '80.4'}, {'Length': '55.0'}]","['touches', 'passInaccurate', 'passChipped', 'passLongBallInaccurate', 'passForward', 'passLeft', 'finalThird', 'pos']",TRUE,82726,74.4,80.4,,,,,,,,,,318871,1640948,Newcastle - Liverpool,Newcastle
83,2509374659,46,4,24,26,25.6,16.3,4,FirstHalf,Clearance,Successful,"[{'Angle': '4.8'}, {'Length': '4.7'}, {'Zone': 'Back'}, {'PassEndY': '9.4'}, {'PassEndX': '26.2'}]","['touches', 'clearanceEffective', 'clearanceTotal', 'defensiveThird']",TRUE,318871,26.2,9.4,,,,,,,,,,135891,1640948,Newcastle - Liverpool,Liverpool
84,2509374739,46,4,27,23,91,86,4,FirstHalf,TakeOn,Successful,"[{'Zone': 'Left'}, {'Offensive': True}, {'OppositeRelatedEvent': '48'}]","['touches', 'dribbleWon']",TRUE,135891,,,,,,,,,,,,318871,1640948,Newcastle - Liverpool,Newcastle
85,2509374737,48,4,27,26,9,14,4,FirstHalf,Challenge,Unsuccessful,"[{'Zone': 'Back'}, {'Defensive': True}, {'OppositeRelatedEvent': '46'}]",['challengeLost'],FALSE,318871,,,,,,,,,,,,135891,1640948,Newcastle - Liverpool,Liverpool
86,2509374771,47,4,30,23,96.2,73.7,4,FirstHalf,TakeOn,Successful,"[{'Zone': 'Center'}, {'OppositeRelatedEvent': '49'}, {'Offensive': True}]","['touches', 'dribbleWon']",TRUE,135891,,,,,,,,,,,,136451,1640948,Newcastle - Liverpool,Newcastle
87,2509374749,49,4,30,26,3.8,26.3,4,FirstHalf,Challenge,Unsuccessful,"[{'Defensive': True}, {'Zone': 'Back'}, {'OppositeRelatedEvent': '47'}]",['challengeLost'],FALSE,136451,,,,,,,,,,,,135891,1640948,Newcastle - Liverpool,Liverpool
88,2509374781,48,4,31,23,96.3,69.7,4,FirstHalf,Pass,Unsuccessful,"[{'PassEndX': '96.2'}, {'Length': '12.4'}, {'PassEndY': '51.5'}, {'Angle': '4.7'}, {'Zone': 'Center'}, {'Chipped': True}]","['touches', 'passInaccurate', 'shortPassInaccurate', 'passChipped', 'passBack', 'passRight', 'finalThird', 'pos']",TRUE,135891,96.2,51.5,,,,,,,,,,95408,1640948,Newcastle - Liverpool,Newcastle
89,2509374817,50,4,32,26,4,52.6,4,FirstHalf,Clearance,Successful,"[{'Zone': 'Back'}, {'Angle': '4.9'}, {'PassEndX': '6.8'}, {'PassEndY': '28.1'}, {'Length': '16.9'}, {'Head': True}]","['touches', 'clearanceEffective', 'clearanceTotal', 'clearanceHead', 'defensiveThird']",TRUE,95408,6.8,28.1,,,,,,,,,,135891,1640948,Newcastle - Liverpool,Liverpool
90,2509374829,49,4,34,23,93.2,71.5,4,FirstHalf,MissedShots,Successful,"[{'Zone': 'Center'}, {'GoalMouthZ': '66.7'}, {'RightFoot': True}, {'GoalMouthY': '33.3'}, {'BoxLeft': True}, {'RegularPlay': True}, {'HighRight': True}]","['touches', 'shotOffTarget', 'shotOffTargetInsideBox', 'shotsTotal', 'shotPenaltyArea', 'shotOpenPlay', 'shotRightFoot']",TRUE,135891,,,,,,,66.7,33.3,TRUE,,,114147,1640948,Newcastle - Liverpool,Newcastle
91,2509375393,52,5,9,26,4.4,51.9,5,FirstHalf,Pass,Successful,"[{'PassEndX': '4.5'}, {'PassEndY': '39.5'}, {'Angle': '4.7'}, {'Length': '8.4'}, {'Zone': 'Back'}, {'GoalKick': True}]","['touches', 'passAccurate', 'shortPassAccurate', 'passForward', 'passRight', 'defensiveThird', 'pos']",TRUE,114147,4.5,39.5,,,,,,,,,,136451,1640948,Newcastle - Liverpool,Liverpool
92,2509375443,53,5,10,26,3.9,37.4,5,FirstHalf,Pass,Successful,"[{'Zone': 'Back'}, {'PassEndX': '11.2'}, {'Length': '21.3'}, {'Angle': '5.1'}, {'PassEndY': '8.2'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passForward', 'passRight', 'defensiveThird', 'pos']",TRUE,136451,11.2,8.2,,,,,,,,,,318871,1640948,Newcastle - Liverpool,Liverpool
93,2509375505,54,5,13,26,11.4,8.5,5,FirstHalf,Pass,Unsuccessful,"[{'Longball': True}, {'PassEndX': '43.0'}, {'Zone': 'Back'}, {'PassEndY': '16.3'}, {'Length': '33.6'}, {'Chipped': True}, {'Angle': '0.2'}]","['touches', 'passBackZoneInaccurate', 'passInaccurate', 'passChipped', 'passLongBallInaccurate', 'passForward', 'passLeft', 'midThird', 'pos']",TRUE,318871,43,16.3,,,,,,,,,,379732,1640948,Newcastle - Liverpool,Liverpool
94,2509375523,51,5,16,23,54.4,84,5,FirstHalf,Aerial,Successful,"[{'OppositeRelatedEvent': '55'}, {'Offensive': True}, {'Zone': 'Left'}]","['duelAerialWon', 'offensiveDuel']",FALSE,379732,,,,,,,,,,,,108226,1640948,Newcastle - Liverpool,Newcastle
95,2509375515,55,5,16,26,45.6,16,5,FirstHalf,Aerial,Unsuccessful,"[{'Zone': 'Back'}, {'Defensive': True}, {'OppositeRelatedEvent': '51'}]","['duelAerialLost', 'defensiveDuel']",FALSE,108226,,,,,,,,,,,,379732,1640948,Newcastle - Liverpool,Liverpool
96,2509375553,52,5,17,23,51.7,84.2,5,FirstHalf,Pass,Successful,"[{'HeadPass': True}, {'PassEndX': '62.5'}, {'Angle': '6.3'}, {'Length': '11.3'}, {'PassEndY': '84.0'}, {'Zone': 'Left'}]","['touches', 'passForwardZoneAccurate', 'passAccurate', 'shortPassAccurate', 'passHead', 'passForward', 'passRight', 'midThird', 'pos']",TRUE,379732,62.5,84,,,,,,,,,,201755,1640948,Newcastle - Liverpool,Newcastle
97,2509375561,53,5,19,23,62.6,84,5,FirstHalf,BallRecovery,Successful,[],['ballRecovery'],FALSE,201755,,,,,,,,,,,,201755,1640948,Newcastle - Liverpool,Newcastle
98,2509375587,54,5,20,23,62.6,84,5,FirstHalf,Pass,Successful,"[{'PassEndX': '62.7'}, {'Zone': 'Left'}, {'PassEndY': '97.7'}, {'Length': '9.3'}, {'Angle': '1.6'}]","['touches', 'passForwardZoneAccurate', 'passAccurate', 'shortPassAccurate', 'passForward', 'passLeft', 'midThird', 'pos']",TRUE,201755,62.7,97.7,,,,,,,,,,82277,1640948,Newcastle - Liverpool,Newcastle
99,2509375595,55,5,22,23,62.7,97.7,5,FirstHalf,Pass,Successful,"[{'PassEndX': '44.0'}, {'Length': '19.6'}, {'PassEndY': '97.7'}, {'Angle': '3.1'}, {'Zone': 'Back'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passBack', 'midThird', 'pos']",TRUE,82277,44,97.7,,,,,,,,,,379732,1640948,Newcastle - Liverpool,Newcastle
100,2509375605,56,5,22,23,44,97.7,5,FirstHalf,Pass,Unsuccessful,"[{'PassEndX': '72.1'}, {'Zone': 'Center'}, {'Chipped': True}, {'PassEndY': '75.6'}, {'Longball': True}, {'Length': '33.1'}, {'Angle': '5.8'}]","['touches', 'passInaccurate', 'passChipped', 'passLongBallInaccurate', 'passForward', 'passRight', 'finalThird', 'pos']",TRUE,379732,72.1,75.6,,,,,,,,,,136451,1640948,Newcastle - Liverpool,Newcastle
101,2509375619,56,5,23,26,26.8,22,5,FirstHalf,Pass,Unsuccessful,"[{'Angle': '6.1'}, {'PassEndX': '42.9'}, {'Length': '17.1'}, {'PassEndY': '18.5'}, {'HeadPass': True}, {'Zone': 'Back'}]","['touches', 'passBackZoneInaccurate', 'passInaccurate', 'shortPassInaccurate', 'passHead', 'passForward', 'passRight', 'midThird', 'pos']",TRUE,136451,42.9,18.5,,,,,,,,,,201755,1640948,Newcastle - Liverpool,Liverpool
102,2509375711,57,5,27,23,60,88.4,5,FirstHalf,Pass,Successful,"[{'Length': '6.2'}, {'Zone': 'Left'}, {'Angle': '0.8'}, {'PassEndY': '95.0'}, {'PassEndX': '64.1'}]","['touches', 'passForwardZoneAccurate', 'passAccurate', 'shortPassAccurate', 'passForward', 'passLeft', 'midThird', 'pos']",TRUE,201755,64.1,95,,,,,,,,,,402596,1640948,Newcastle - Liverpool,Newcastle
103,2509375723,58,5,30,23,65.1,84,5,FirstHalf,Pass,Unsuccessful,"[{'Offensive': True}, {'PassEndY': '85.2'}, {'OppositeRelatedEvent': '57'}, {'PassEndX': '61.9'}, {'Zone': 'Left'}, {'Angle': '2.9'}, {'Length': '3.5'}]","['touches', 'passInaccurate', 'shortPassInaccurate', 'passBack', 'passLeft', 'midThird', 'pos']",TRUE,402596,61.9,85.2,,,,,,,,,,352825,1640948,Newcastle - Liverpool,Newcastle
104,2509375733,57,5,30,26,38.9,17.2,5,FirstHalf,BlockedPass,Successful,"[{'OppositeRelatedEvent': '58'}, {'Zone': 'Back'}, {'Defensive': True}]","['touches', 'outfielderBlockedPass']",TRUE,352825,,,,,,,,,,,,299254,1640948,Newcastle - Liverpool,Liverpool
105,2509375861,59,5,33,23,65.2,49.3,5,FirstHalf,Pass,Successful,"[{'Zone': 'Center'}, {'PassEndX': '64.9'}, {'Length': '18.2'}, {'Angle': '4.7'}, {'PassEndY': '22.6'}]","['touches', 'passForwardZoneAccurate', 'passAccurate', 'shortPassAccurate', 'passBack', 'passRight', 'midThird', 'pos']",TRUE,299254,64.9,22.6,,,,,,,,,,83078,1640948,Newcastle - Liverpool,Newcastle
106,2509375891,60,5,39,23,62.6,25,5,FirstHalf,Pass,Successful,"[{'PassEndY': '30.8'}, {'Length': '4.0'}, {'Angle': '1.4'}, {'Zone': 'Center'}, {'PassEndX': '63.3'}]","['touches', 'passForwardZoneAccurate', 'passAccurate', 'shortPassAccurate', 'passForward', 'passLeft', 'midThird', 'pos']",TRUE,83078,63.3,30.8,,,,,,,,,,201755,1640948,Newcastle - Liverpool,Newcastle
107,2509375919,61,5,41,23,66.4,29.3,5,FirstHalf,Pass,Successful,"[{'Length': '8.4'}, {'Angle': '3.9'}, {'Zone': 'Right'}, {'PassEndY': '20.8'}, {'PassEndX': '60.6'}]","['touches', 'passForwardZoneAccurate', 'passAccurate', 'shortPassAccurate', 'passBack', 'passRight', 'midThird', 'pos']",TRUE,201755,60.6,20.8,,,,,,,,,,83078,1640948,Newcastle - Liverpool,Newcastle
108,2509375925,62,5,44,23,60.6,20.8,5,FirstHalf,Pass,Successful,"[{'Angle': '5.6'}, {'Zone': 'Right'}, {'PassEndX': '72.1'}, {'Length': '15.2'}, {'PassEndY': '7.3'}]","['touches', 'passForwardZoneAccurate', 'passAccurate', 'shortPassAccurate', 'successfulFinalThirdPasses', 'passForward', 'passRight', 'finalThird', 'pos']",TRUE,83078,72.1,7.3,,,,,,,,,,342811,1640948,Newcastle - Liverpool,Newcastle
109,2509375953,63,5,44,23,72.1,7.3,5,FirstHalf,Pass,Successful,"[{'PassEndY': '2.9'}, {'Length': '5.5'}, {'PassEndX': '76.5'}, {'Angle': '5.7'}, {'Zone': 'Right'}]","['touches', 'passForwardZoneAccurate', 'passAccurate', 'shortPassAccurate', 'successfulFinalThirdPasses', 'passForward', 'passRight', 'finalThird', 'pos']",TRUE,342811,76.5,2.9,,,,,,,,,,303924,1640948,Newcastle - Liverpool,Newcastle
110,2509375965,64,5,47,23,78.2,7.9,5,FirstHalf,Pass,Successful,"[{'Zone': 'Right'}, {'PassEndX': '89.9'}, {'PassEndY': '5.6'}, {'Length': '12.4'}, {'Angle': '6.2'}]","['touches', 'passForwardZoneAccurate', 'passAccurate', 'shortPassAccurate', 'successfulFinalThirdPasses', 'passForward', 'passRight', 'finalThird', 'pos']",TRUE,303924,89.9,5.6,,,,,,,,,,83078,1640948,Newcastle - Liverpool,Newcastle
111,2509375989,65,5,48,23,90.6,6.4,5,FirstHalf,Pass,Unsuccessful,"[{'Angle': '0.8'}, {'Zone': 'Right'}, {'PassEndX': '91.8'}, {'PassEndY': '8.5'}, {'Length': '1.9'}]","['touches', 'passInaccurate', 'shortPassInaccurate', 'passForward', 'passLeft', 'finalThird', 'pos']",TRUE,83078,91.8,8.5,,,,,,,,,,115726,1640948,Newcastle - Liverpool,Newcastle
112,2509375981,58,5,50,26,12.4,89,5,FirstHalf,BallTouch,Successful,[{'Zone': 'Back'}],['touches'],TRUE,115726,,,,,,,,,,,,95408,1640948,Newcastle - Liverpool,Liverpool
113,2509376021,59,5,51,26,4.9,64.5,5,FirstHalf,Clearance,Successful,"[{'Zone': 'Back'}, {'PassEndX': '21.2'}, {'Length': '30.7'}, {'PassEndY': '100.0'}, {'Angle': '1.0'}]","['touches', 'clearanceEffective', 'clearanceTotal', 'defensiveThird']",TRUE,95408,21.2,100,,,,,,,,,,303924,1640948,Newcastle - Liverpool,Liverpool
114,2509376089,67,5,55,23,71.5,0,5,FirstHalf,Pass,Successful,"[{'Length': '7.7'}, {'Angle': '1.9'}, {'Zone': 'Right'}, {'ThrowIn': True}, {'PassEndX': '69.3'}, {'PassEndY': '8.9'}]","['touches', 'throwIn', 'passBack', 'passLeft', 'finalThird']",TRUE,303924,69.3,8.9,,,,,,,,,,201755,1640948,Newcastle - Liverpool,Newcastle
115,2509376119,68,5,56,23,69.3,8.9,5,FirstHalf,Pass,Successful,"[{'Angle': '4.8'}, {'Length': '5.2'}, {'Zone': 'Right'}, {'PassEndX': '69.5'}, {'PassEndY': '1.3'}]","['touches', 'passForwardZoneAccurate', 'passAccurate', 'shortPassAccurate', 'successfulFinalThirdPasses', 'passForward', 'passRight', 'finalThird', 'pos']",TRUE,201755,69.5,1.3,,,,,,,,,,303924,1640948,Newcastle - Liverpool,Newcastle
116,2509376173,69,5,58,23,69.5,1.3,5,FirstHalf,Pass,Successful,"[{'Angle': '2.2'}, {'PassEndX': '58.5'}, {'Zone': 'Center'}, {'PassEndY': '26.2'}, {'Length': '20.5'}]","['touches', 'passForwardZoneAccurate', 'passAccurate', 'shortPassAccurate', 'passBack', 'passLeft', 'midThird', 'pos']",TRUE,303924,58.5,26.2,,,,,,,,,,82726,1640948,Newcastle - Liverpool,Newcastle
117,2509376217,70,6,2,23,65.6,34.7,6,FirstHalf,Pass,Successful,"[{'PassEndX': '80.4'}, {'Zone': 'Left'}, {'Angle': '1.2'}, {'Chipped': True}, {'Length': '44.5'}, {'Longball': True}, {'PassEndY': '96.0'}]","['touches', 'passForwardZoneAccurate', 'passAccurate', 'passChipped', 'passLongBallAccurate', 'successfulFinalThirdPasses', 'passForward', 'passLeft', 'finalThird', 'pos']",TRUE,82726,80.4,96,,,,,,,,,,135891,1640948,Newcastle - Liverpool,Newcastle
118,2509376245,71,6,8,23,90.2,88.8,6,FirstHalf,Pass,Unsuccessful,"[{'Angle': '5.4'}, {'Zone': 'Left'}, {'PassEndX': '95.1'}, {'PassEndY': '79.8'}, {'Length': '8.0'}]","['touches', 'passInaccurate', 'shortPassInaccurate', 'passForward', 'passRight', 'finalThird', 'pos']",TRUE,135891,95.1,79.8,,,,,,,,,,136451,1640948,Newcastle - Liverpool,Newcastle
119,2509376271,61,6,9,26,5.7,17.5,6,FirstHalf,Interception,Successful,[{'Zone': 'Back'}],"['touches', 'interceptionAll', 'interceptionWon']",TRUE,136451,,,,,,,,,,,,136451,1640948,Newcastle - Liverpool,Liverpool
120,2509376289,62,6,10,26,7,11.6,6,FirstHalf,BallRecovery,Successful,[],['ballRecovery'],FALSE,136451,,,,,,,,,,,,136451,1640948,Newcastle - Liverpool,Liverpool
121,2509376331,63,6,11,26,8.9,9.4,6,FirstHalf,Pass,Successful,"[{'PassEndY': '18.8'}, {'Zone': 'Back'}, {'PassEndX': '17.2'}, {'Length': '10.8'}, {'Angle': '0.6'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passForward', 'passLeft', 'defensiveThird', 'pos']",TRUE,136451,17.2,18.8,,,,,,,,,,68659,1640948,Newcastle - Liverpool,Liverpool
122,2509376355,64,6,13,26,15.6,18.2,6,FirstHalf,Pass,Successful,"[{'PassEndX': '5.3'}, {'PassEndY': '20.3'}, {'Angle': '3.0'}, {'Zone': 'Back'}, {'Length': '10.9'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passBack', 'passLeft', 'defensiveThird', 'pos']",TRUE,68659,5.3,20.3,,,,,,,,,,318871,1640948,Newcastle - Liverpool,Liverpool
123,2509376421,65,6,15,26,7.2,24.5,6,FirstHalf,Pass,Successful,"[{'PassEndY': '32.0'}, {'PassEndX': '21.4'}, {'Zone': 'Back'}, {'Angle': '0.3'}, {'Length': '15.8'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passForward', 'passLeft', 'defensiveThird', 'pos']",TRUE,318871,21.4,32,,,,,,,,,,115916,1640948,Newcastle - Liverpool,Liverpool
124,2509376445,66,6,20,26,27.6,34.7,6,FirstHalf,Pass,Successful,"[{'PassEndX': '32.5'}, {'PassEndY': '59.4'}, {'Angle': '1.3'}, {'Length': '17.6'}, {'Zone': 'Back'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passForward', 'passLeft', 'defensiveThird', 'pos']",TRUE,115916,32.5,59.4,,,,,,,,,,444540,1640948,Newcastle - Liverpool,Liverpool
125,2509376487,67,6,21,26,34,62.7,6,FirstHalf,Pass,Successful,"[{'Angle': '0.2'}, {'Length': '13.0'}, {'PassEndY': '66.2'}, {'Zone': 'Back'}, {'PassEndX': '46.2'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passForward', 'passLeft', 'midThird', 'pos']",TRUE,444540,46.2,66.2,,,,,,,,,,108226,1640948,Newcastle - Liverpool,Liverpool
126,2509376591,68,6,24,26,53.6,69.6,6,FirstHalf,Pass,Successful,"[{'Zone': 'Left'}, {'PassEndY': '96.3'}, {'PassEndX': '67.8'}, {'Length': '23.5'}, {'Angle': '0.9'}]","['touches', 'passForwardZoneAccurate', 'passAccurate', 'shortPassAccurate', 'successfulFinalThirdPasses', 'passForward', 'passLeft', 'finalThird', 'pos']",TRUE,108226,67.8,96.3,,,,,,,,,,400828,1640948,Newcastle - Liverpool,Liverpool
127,2509376597,69,6,31,26,94.1,78,6,FirstHalf,Pass,Unsuccessful,"[{'PassEndX': '84.9'}, {'PassEndY': '53.7'}, {'Zone': 'Center'}, {'Angle': '4.2'}, {'Length': '19.1'}]","['touches', 'passInaccurate', 'shortPassInaccurate', 'passBack', 'passRight', 'finalThird', 'pos']",TRUE,400828,84.9,53.7,,,,,,,,,,342811,1640948,Newcastle - Liverpool,Liverpool
128,2509376615,72,6,32,23,12.5,42.2,6,FirstHalf,Pass,Successful,"[{'Angle': '3.8'}, {'Length': '10.6'}, {'PassEndY': '32.8'}, {'Zone': 'Back'}, {'PassEndX': '4.4'}]","['touches', 'passAccurate', 'shortPassAccurate', 'passBack', 'passRight', 'defensiveThird', 'pos']",TRUE,342811,4.4,32.8,,,,,,,,,,201755,1640948,Newcastle - Liverpool,Newcastle
129,2509376619,73,6,34,23,4.2,32.6,6,FirstHalf,BallRecovery,Successful,[],['ballRecovery'],FALSE,201755,,,,,,,,,,,,201755,1640948,Newcastle - Liverpool,Newcastle
130,2509376691,74,6,34,23,4.2,32.6,6,FirstHalf,Clearance,Successful,"[{'PassEndX': '22.6'}, {'PassEndY': '6.8'}, {'Angle': '5.5'}, {'Length': '26.1'}, {'Zone': 'Back'}]","['touches', 'clearanceEffective', 'clearanceTotal', 'defensiveThird']",TRUE,201755,22.6,6.8,,,,,,,,,,115726,1640948,Newcastle - Liverpool,Newcastle
131,2509376635,70,6,35,26,77.1,89.7,6,FirstHalf,BallRecovery,Successful,[],['ballRecovery'],FALSE,115726,,,,,,,,,,,,115726,1640948,Newcastle - Liverpool,Liverpool
132,2509376669,71,6,36,26,78,85.5,6,FirstHalf,Pass,Successful,"[{'Length': '9.9'}, {'Angle': '3.8'}, {'PassEndX': '70.4'}, {'PassEndY': '77.0'}, {'ShotAssist': '15'}, {'Zone': 'Center'}, {'KeyPass': True}]","['touches', 'passForwardZoneAccurate', 'passAccurate', 'shortPassAccurate', 'passKey', 'successfulFinalThirdPasses', 'keyPassShort', 'keyPassOther', 'passBack', 'passRight', 'finalThird', 'pos']",TRUE,115726,70.4,77,,,,,,,,,,444540,1640948,Newcastle - Liverpool,Liverpool
133,2509376673,72,6,41,26,74.5,68.2,6,FirstHalf,SavedShot,Successful,"[{'Zone': 'Center'}, {'RelatedEventId': '71'}, {'BlockedY': '66.4'}, {'RegularPlay': True}, {'Assisted': True}, {'LowLeft': True}, {'OutOfBoxCentre': True}, {'BlockedX': '77.3'}, {'RightFoot': True}, {'GoalMouthY': '52.3'}, {'GoalMouthZ': '19'}, {'OppositeRelatedEvent': '75'}, {'Blocked': True}]","['touches', 'shotsTotal', 'shotOboxTotal', 'shotOpenPlay', 'shotBlocked', 'shotRightFoot']",TRUE,444540,,,71,115726,77.3,66.4,19,52.3,TRUE,,,201755,1640948,Newcastle - Liverpool,Liverpool
134,2509376695,75,6,41,23,24.5,28.7,6,FirstHalf,Save,Successful,"[{'OppositeRelatedEvent': '72'}, {'Zone': 'Back'}, {'OutfielderBlock': True}]","['touches', 'outfielderBlock']",TRUE,201755,,,,,,,,,,,,400828,1640948,Newcastle - Liverpool,Newcastle
135,2509376697,73,6,43,26,84.8,64.5,6,FirstHalf,Pass,Unsuccessful,"[{'HeadPass': True}, {'Zone': 'Center'}, {'Length': '12.3'}, {'Angle': '4.8'}, {'PassEndY': '46.4'}, {'PassEndX': '85.5'}]","['touches', 'passInaccurate', 'shortPassInaccurate', 'passHead', 'passForward', 'passRight', 'finalThird', 'pos']",TRUE,400828,85.5,46.4,,,,,,,,,,379732,1640948,Newcastle - Liverpool,Liverpool
136,2509376737,76,6,44,23,13.2,50.3,6,FirstHalf,Clearance,Successful,"[{'PassEndY': '96.3'}, {'Length': '40.0'}, {'Angle': '0.9'}, {'PassEndX': '37.0'}, {'Zone': 'Back'}]","['touches', 'clearanceEffective', 'clearanceTotal', 'midThird']",TRUE,379732,37,96.3,,,,,,,,,,135891,1640948,Newcastle - Liverpool,Newcastle
137,2509376751,78,6,47,23,38.6,96.8,6,FirstHalf,BallRecovery,Successful,[],['ballRecovery'],FALSE,135891,,,,,,,,,,,,135891,1640948,Newcastle - Liverpool,Newcastle
138,2509376741,77,6,48,23,37.4,93.7,6,FirstHalf,Dispossessed,Successful,"[{'Offensive': True}, {'Zone': 'Back'}, {'OppositeRelatedEvent': '74'}]","['touches', 'dispossessed']",TRUE,135891,,,,,,,,,,,,318871,1640948,Newcastle - Liverpool,Newcastle
139,2509376731,74,6,48,26,62.6,6.3,6,FirstHalf,Tackle,Successful,"[{'Defensive': True}, {'OppositeRelatedEvent': '77'}, {'Zone': 'Right'}]","['touches', 'tackleWon']",TRUE,318871,,,,,,,,,,,,82277,1640948,Newcastle - Liverpool,Liverpool
140,2509376855,80,6,56,23,41.8,100,6,FirstHalf,Pass,Successful,"[{'ThrowIn': True}, {'Angle': '4.7'}, {'PassEndY': '87.8'}, {'Length': '8.6'}, {'PassEndX': '41.7'}, {'Zone': 'Back'}]","['touches', 'throwIn', 'passBack', 'passRight', 'midThird']",TRUE,82277,41.7,87.8,,,,,,,,,,402596,1640948,Newcastle - Liverpool,Newcastle
